# LAMMPS data file written by OVITO
32000 atoms
2 atom types
-6.02527 78.4252701 xlo xhi
-6.02527 78.4252701 ylo yhi
-6.02527 78.4252701 zlo zhi

Atoms # atomic

1 1 64.4613724 9.946269 11.7340031
2 2 53.8499986 58.2110214 25.4374542
3 1 16.7851582 38.9392396 30.5619965
4 1 55.877144 65.3486939 19.067688
5 1 70.8781816 52.979561 -1.6292479
6 1 4.1957789 57.2629776 -2.0348132
7 1 51.0921783 42.7082672 23.1476631
8 2 16.1563397 77.8847886 50.892704
9 1 30.0896664 3.2087207 59.8516426
10 1 65.4299393 65.3871231 59.2225647
11 1 59.9088136 45.9146844 63.8520622
12 1 68.4248047 67.8561172 15.3640261
13 1 6.4834595 55.1109238 40.797741
14 1 41.6128578 41.805996 20.6657448
15 1 74.9305344 26.0366306 62.247757
16 1 46.0421181 1.7825288 -3.611496
17 1 38.3549233 21.4502068 59.8849984
18 1 72.3788681 73.3788452 16.2780323
19 1 59.0864334 4.5308786 72.5656662
20 1 -4.7723704 24.0847263 34.0330009
21 1 0.5701821 59.4946671 64.5953141
22 1 34.4141235 31.0901508 59.2454529
23 1 74.6608048 54.2739411 4.3426385
24 1 1.693028 27.7213345 -3.95434
25 1 22.4196987 76.3294602 8.1545668
26 1 12.7051001 74.5659638 45.2726898
27 1 33.6490021 60.2007599 49.3043594
28 1 29.8603802 4.7387963 55.4324303
29 2 61.2172051 30.893383 8.981
30 1 75.747345 48.3541222 33.9212724
31 1 6.9548626 65.7521134 25.7497521
32 1 32.9772836 60.1776199 43.1164131
33 1 4.4576597 38.776249 18.2362728
34 1 46.3868446 44.1418991 53.592083
35 1 60.8700294 75.8031616 -0.731353
36 1 65.086647 26.8905946 66.8228607
37 1 58.8312264 68.0032272 24.6089096
38 1 68.5470886 63.0603409 52.9931602
39 1 68.7042542 6.6580186 23.8247872
40 1 9.849658 21.2443161 2.3285773
41 1 12.5628004 43.4402809 12.4818974
42 1 19.8160877 76.189949 59.7484398
43 1 73.0120773 69.6074524 19.971901
44 1 29.1238041 20.94553 30.5702744
45 1 10.0785189 68.7758637 1.7892256
46 1 72.0275497 58.5952721 52.3437348
47 1 27.4076004 24.2168064 43.8751184
48 1 38.5907097 36.4715081 32.8359986
49 1 37.6053429 61.4771462 69.0669708
50 1 72.4419556 25.3886414 63.2060165
51 1 13.4784127 46.4430046 68.8801652
52 1 -3.6476245 3.6841777 72.2456055
53 1 30.4358311 35.4558258 37.2585869
54 1 60.2992249 5.5271416 12.2863941
55 1 31.6339302 45.5619354 15.1217356
56 1 3.1590641 28.0468922 54.8502274
57 1 66.0229492 56.2960205 28.7896347
58 1 -3.942112 28.0403042 48.5453186
59 1 20.1746655 22.0151806 69.5680161
60 1 10.5822668 15.6482868 41.3945542
61 1 72.8957902 42.9780846 28.6262245
62 1 72.7862549 3.7190552 34.9246292
63 1 47.3923149 11.6615448 20.8750134
64 1 58.9345932 -3.1982882 29.8304863
65 1 56.2596207 8.5289364 37.0848732
66 1 0.9896056 18.5723858 26.8272572
67 1 49.2802925 27.5823288 42.9708214
68 1 21.3489494 27.825716 11.7872067
69 1 59.143692 54.5903664 17.9376546
70 1 45.2134056 8.246027 43.2688484
71 2 23.0631275 76.4659348 2.6939948
72 1 71.237854 13.065197 -1.4434821
73 1 28.9915544 46.5855599 -2.5931494
74 1 30.4437657 61.9412042 20.4590969
75 2 72.0863266 66.41362 2.5535536
76 2 25.1373177 39.7266541 26.5891056
77 1 10.2413397 24.4175453 -4.3937783
78 1 26.7097016 67.0980072 24.0891991
79 1 24.4975205 16.2787094 28.3274365
80 2 70.6127472 3.0997796 73.0009308
81 1 35.6378136 75.9383698 50.9087524
82 1 27.6372223 6.8933826 38.1983528
83 1 11.476429 2.6949241 69.9807206
84 1 4.1435885 13.2704964 7.7829838
85 1 47.2777138 37.9581758 12.3439045
86 1 78.0421143 30.0588417 68.1922302
87 1 15.0020685 16.3775158 60.7208061
88 1 57.819252 21.1206799 49.2732811
89 1 40.8814316 23.7050362 3.0330637
90 1 46.743145 68.8949432 20.1469631
91 1 61.1537781 25.9657764 16.7425957
92 1 34.3912392 19.9271412 28.0596409
93 1 6.0248933 46.9235306 2.4217265
94 1 39.8332329 -0.0715239 76.9169846
95 2 33.6721421 44.3216095 44.1777039
96 1 36.7753601 -3.0922098 9.4671812
97 1 27.6946488 63.1588097 75.6113816
98 1 -0.4231168 77.80262 9.3090057
99 1 50.3651428 61.3975945 46.5955239
100 1 68.258522 62.2767182 32.4911843
101 2 2.3552385 64.7883683 73.2248917
102 1 15.5485506 19.7576485 -3.1588583
103 1 34.8979416 31.6154328 6.7454257
104 1 76.1557465 37.3109474 29.3525791
105 1 71.899353 57.5521355 36.8533096
106 1 6.862136 43.7076531 12.3906899
107 1 -1.5356767 73.4074707 0.6718436
108 1 35.3669815 58.9649926 24.3711815
109 2 0.8176728 -4.4552756 -2.4553685
110 2 8.3108845 60.7548409 35.1277313
