# LAMMPS data file written by OVITO
32000 atoms
2 atom types
-6.1234722 78.5234757 xlo xhi
-6.1234722 78.5234757 ylo yhi
-6.1234722 78.5234757 zlo zhi

Atoms # atomic

1 1 64.7253037 9.8748798 11.6997004
2 2 53.857399 58.0985985 25.3272991
3 1 17.0394993 39.242199 30.3079014
4 1 55.6587982 65.4848023 19.0806007
5 1 70.6716004 52.6936989 -1.65035
6 1 4.3593702 56.958004 -2.3970599
7 1 50.902401 42.5318985 23.2740994
8 2 15.8676996 78.2200012 50.5786019
9 1 30.0543003 3.0509901 59.885399
10 1 65.3659973 65.5279999 59.3862991
11 1 59.8903046 45.832901 63.8653946
12 1 68.3684998 67.7814026 15.4821997
13 1 21.6875992 55.5880013 50.7919007
14 1 41.5353012 41.8330002 20.8104992
15 1 75.8900986 17.3176994 57.955803
16 1 46.337101 1.72802 -3.6198001
17 1 38.3866005 21.0918007 59.6282997
18 1 72.1832962 73.5904007 16.1567001
19 1 56.5327988 4.8565102 73.7531967
20 1 -4.8046198 24.3139992 33.8361016
21 1 0.563306 59.0405998 63.8119049
22 1 34.426899 31.1205978 59.0867958
23 1 74.6212006 54.3299027 4.1075506
24 1 4.16782 26.7117996 -3.5337301
25 1 20.8698998 -3.76334 4.5549898
26 1 13.0093002 74.6055985 45.028801
27 1 33.7487984 60.2913017 49.4631005
28 1 29.6675015 4.4368301 55.3665009
29 2 61.1669998 30.982401 8.8899298
30 1 73.8011017 46.4953003 32.6990013
31 1 6.3815098 65.3044968 25.6641007
32 1 32.8156014 62.4361992 44.6428986
33 1 4.8279 38.9138986 18.2192001
34 1 46.3636017 44.1066017 53.6865998
35 1 60.6351052 75.723999 -0.847631
36 1 65.2975998 26.8556996 66.6557007
37 1 56.4262963 69.5206986 24.5501995
38 1 68.554802 63.0145035 53.2291985
39 1 68.8237 6.4928198 24.1182995
40 1 14.2054997 29.7695008 76.376297
41 1 12.5305004 43.3134995 12.3332996
42 1 18.9004994 76.4004974 59.4519997
43 1 73.1751022 69.6864014 19.5114002
44 1 29.3505001 21.0251999 30.5424996
45 1 9.9659596 68.8414002 1.78028
46 1 71.856102 58.4791985 52.2834015
47 1 27.3836002 22.5632992 45.3546982
48 1 38.3605995 36.7654991 32.8268013
49 1 38.0751991 61.3478966 68.9143982
50 1 70.0201035 27.9881992 60.8599052
51 1 13.1964998 46.5136986 68.9982986
52 1 -3.6647401 3.7881801 72.405098
53 1 30.2014999 35.3686981 37.346199
54 1 60.3252983 5.5678802 12.0473003
55 1 31.4680996 45.367199 12.4778996
56 1 3.0011301 28.5339012 55.1166992
57 1 66.0585022 56.2014008 29.1056995
58 1 -4.2619701 27.7768002 48.5262985
59 1 20.0091991 21.6893997 63.9587022
60 1 9.8404304 12.7961998 36.6342011
61 1 74.1895981 41.7831993 26.0601006
62 1 76.5585022 -4.3305602 43.1334
63 1 47.351799 11.6549998 20.6798992
64 1 58.6302986 -3.5562601 29.3377991
65 1 56.5836983 8.1308203 36.9835014
66 1 0.98649 18.7082997 27.0307007
67 1 55.8790016 22.5491009 45.3370018
68 1 21.3267994 27.9099008 11.8354998
69 1 59.2547951 54.614399 18.0093002
70 1 49.1021004 9.8370505 25.8519994
71 2 22.9927998 76.5296021 2.4818201
72 1 71.1685028 13.6587 -1.48016
73 1 29.1618023 46.6651993 -2.7509301
74 1 30.5277977 61.7689018 20.5133991
75 2 72.5793991 66.6272965 2.6682101
76 2 24.9578 39.8709984 26.6627007
77 1 10.0530005 24.3111992 -5.0240898
78 1 26.5723992 67.2528 23.9293996
79 1 24.4612007 16.1840992 28.4787998
80 2 70.5698014 2.83124 73.2104035
81 1 35.1153984 76.3499985 50.7300987
82 1 27.605402 7.1578002 38.0087013
83 1 11.3987999 2.39218 69.9515992
84 1 4.16993 12.8304005 8.0615797
85 1 47.5842018 37.5415993 9.7454596
86 1 78.4664002 30.0541992 68.3733978
87 1 14.8609 16.2227001 60.5382004
88 1 57.7633019 21.1905994 49.5154
89 1 40.8740006 24.0007 2.7611599
90 1 46.6211014 68.5961991 20.0076008
91 1 61.2047997 25.7241001 16.7262001
92 1 34.2635994 19.9337998 28.0037975
93 1 6.3600106 47.2667008 2.21258
94 1 40.0565987 0.086583 76.9876022
95 2 33.8847008 44.2529984 43.9804994
96 1 36.3412018 -3.0902801 9.2104902
97 1 27.5488987 63.6279984 75.8003998
98 1 -0.769231 78.061203 9.1232996
99 1 46.5293999 61.0560951 47.2136994
100 1 68.145401 62.277195 32.4453011
101 2 2.3599301 64.9027024 73.0836029
102 1 15.5256996 19.5559998 -3.45401
103 1 32.6717987 27.2168999 4.7437601
104 1 76.1554031 37.2340012 29.2283993
105 1 71.8186035 57.9891014 36.9847984
106 1 6.8993802 43.642601 12.4172001
107 1 -1.68801 73.8486024 1.01113
108 1 35.1720009 59.2359047 24.5522003
109 2 1.0387599 -4.7602601 -2.5065301
110 2 8.1881304 61.158699 34.9048996
111 1 21.3351002 26.2935009 44.4616013
112 2 11.0799999 51.6128006 -5.39149
113 1 73.8025971 49.2187996 14.8540002
114 2 69.4623032 21.7427006 50.2029991
115 1 28.8687992 34.771801 6.7335506
116 1 69.3526001 15.5028 54.1587982
117 1 64.5411988 65.0445023 -5.8257399
118 1 47.0691986 11.5004998 16.3785992
119 1 14.2653999 52.5881005 73.0988007
120 1 22.7565003 65.5523987 38.7491989
121 1 68.0065002 33.1745987 54.3306999
122 1 62.4564018 3.2577801 1.5866602
123 1 3.3023 51.2322998 67.6184998
124 1 73.4154968 73.6493988 4.8797002
125 1 40.0565987 -5.8465 61.1819954
126 2 65.3322983 74.158699 54.286499
127 1 34.217701 57.9874002 70.2725983
128 1 -1.60357 41.9305992 73.8388978
129 1 10.3976002 7.2578602 35.7713013
130 1 44.5637017 66.164299 20.7730999
131 1 6.0071998 59.8998986 8.3009596
132 2 75.867302 8.0743599 2.1805501
133 1 57.3113976 14.2837 18.6030007
134 1 48.2616997 52.0410004 49.5946007
135 1 26.7374993 46.8566018 -4.71981
136 1 60.1475983 61.219101 -1.23644
137 1 33.8406982 67.1852036 17.4761009
138 1 -5.06879 53.544899 19.8652992
139 1 63.2779961 1.841 34.5396996
140 1 4.0626898 30.2264004 53.0399017
141 2 0.46603 53.5536003 41.8286019
142 1 74.7109986 33.9981004 13.1627998
143 1 -5.2726998 -2.7035001 50.1661987
144 1 57.8883018 67.5253983 56.8688012
145 1 57.8324051 41.9370004 9.2332602
146 1 57.9257012 0.312438 70.9322968
147 1 37.5130005 66.7556992 75.2477036
148 1 -4.5922899 51.2751999 10.0504999
149 1 68.1147995 68.6363983 63.8241005
150 1 31.3540001 43.7930985 70.4400025
151 1 48.2664986 75.1929016 42.5637017
152 1 8.4382601 58.8869058 57.5577011
153 1 13.7467013 36.4380989 4.6747699
154 1 25.2297993 66.7958985 71.8927002
155 1 30.2228985 2.45135 6.5545202
156 1 5.6412707 74.6166992 38.9813004
157 1 -4.9060898 64.6154022 7.6933599
158 1 0.531233 26.1753006 52.9986
159 1 6.3641501 46.328701 30.2241001
160 1 12.9747 60.3764 21.8666
161 1 6.4691201 1.4581 8.3737602
162 1 46.1358986 76.7885971 53.8572998
163 1 9.11899 74.5033036 -2.4863401
164 1 39.6649018 -0.0677199 11.3017998
165 1 55.3420982 -4.7856102 -3.91705
166 1 7.7890105 56.736599 2.94924
167 1 9.7588301 3.4914 26.2248993
168 1 25.9636002 77.3809967 13.5716
169 1 46.9364014 54.1996994 -4.4038501
170 1 44.8942986 76.0211029 3.6154101
171 2 43.1469994 25.2887993 35.5004998
172 1 63.8646966 68.2074966 -0.222565
173 1 74.5203018 11.3086996 -5.00878
174 1 14.2212 44.1352005 3.6487601
175 1 12.1976996 37.5251999 60.891304
176 1 25.1212006 61.8953018 59.3069
177 1 47.7388001 64.5675965 24.7019997
178 1 40.4626999 40.4025993 13.5165005
179 1 2.0195999 46.7481995 28.2396984
180 1 37.7364006 43.8541986 69.8626022
181 1 45.2140007 13.978099 32.0774002
182 1 6.5746699 74.9693986 48.3014984
183 2 9.9138212 34.6511002 30.2332001
184 1 66.4639969 24.4393006 3.2135899
185 1 26.9159012 76.4001007 66.978798
186 1 23.5561009 75.6042023 58.7631989
187 1 14.0467997 38.2588005 -5.8817602
188 2 63.6264 23.7758999 8.1059303
189 1 62.4203949 -1.55605 52.1876984
190 1 61.7893944 14.5227013 72.4890976
191 1 51.0834999 33.668499 -0.439295
192 2 66.0979996 62.1035004 49.3501015
193 1 23.3456001 30.1361027 20.0035992
194 1 17.5282002 17.7759991 74.9786988
195 2 20.9396 29.8724996 31.4731999
196 1 3.41768 0.111579 76.032402
197 1 34.0306015 57.1934013 64.5496979
198 1 19.8850994 66.6006012 2.8425902
199 1 59.8502008 9.6322899 48.5971985
200 1 13.890501 54.4843025 45.7075005
201 1 42.5862999 11.7888003 12.9784002
202 1 55.2327995 -5.90934 11.3081999
203 1 14.8416004 64.3452988 35.6831017
204 1 7.61092 21.0224991 53.5409012
205 1 54.2184944 20.8679008 70.7705994
206 1 73.7767029 75.9840012 50.5582009
207 1 7.6324201 24.6541004 48.9392014
208 1 -5.1888199 78.3471985 62.2933998
209 1 21.3495999 72.6020966 5.5249601
210 1 76.4076004 11.9715004 30.5231991
211 1 20.8239002 54.3507004 41.7709008
212 1 25.1429997 52.3154984 45.8125
213 1 14.1647997 7.9984298 1.93934
214 1 9.0838604 71.4917984 2.98522
215 2 49.368599 8.6475897 50.6652985
216 2 39.7896004 20.0625 17.5641995
217 1 60.2790985 19.8085003 54.920601
218 1 18.6912003 26.5393009 70.7352982
219 1 24.3134995 61.1040001 54.1239052
220 1 24.9447994 9.8766604 35.9522018
221 1 74.9076996 11.8121996 23.2049999
222 1 51.8224983 34.0247002 23.6788998
223 1 57.5852051 40.9355012 20.7796002
224 1 0.167006 54.674099 49.7699013
225 1 50.0312004 21.6471005 1.15596
226 2 61.9172974 77.8960038 52.2529984
227 2 40.6981011 59.8097992 18.7626
228 1 71.3943024 -4.30582 78.4375
229 1 35.0446014 8.9341202 21.7558995
230 1 29.0748997 29.5286007 70.5196991
231 2 31.2080994 53.5460015 13.875
232 1 67.3899002 4.24578 14.6988001
233 1 43.2999001 14.3332005 43.0990982
234 1 27.2267017 5.65871 1.37918
235 2 1.0571899 39.0699997 29.0496006
236 1 1.33935 53.2010002 -2.60862
237 1 -1.07225 23.1937008 67.2630005
238 1 72.9417038 42.1105995 28.4993992
239 1 4.6297403 20.4328995 24.5956002
240 1 68.8267975 42.4028015 -2.01197
241 1 56.0271988 18.4929009 70.7468033
242 1 29.6492996 25.4783993 29.5734024
243 2 -4.3765702 31.1639996 66.4079971
244 1 4.6114502 7.7593894 20.9624004
245 1 24.6208 11.2616997 66.8311997
246 1 62.8217011 49.6404 45.1015015
247 1 50.0037003 28.1280003 4.4131298
248 1 77.032898 30.9215012 6.4665799
249 1 52.4319 45.4964981 46.4124985
250 1 42.3028984 77.5568009 61.5788994
251 1 77.7166977 52.5508995 50.608799
252 1 77.2246018 59.8161011 -4.2290101
253 1 52.9611016 30.1676006 55.0015984
254 1 11.7159996 -4.3788099 15.6594
255 1 -1.55298 21.2355995 50.4202996
256 1 14.0433998 51.3474007 78.1845017
257 1 3.87477 -1.41136 11.2805004
258 1 37.4179001 25.969101 34.3172989
259 1 57.8335991 -0.842146 25.1215
260 1 41.6894989 50.9449006 0.634706
261 1 32.9850998 -5.7336402 14.9385004
262 1 16.2877998 11.1478005 43.0589981
263 1 31.8974 46.4995003 -1.78221
264 1 77.0569992 42.8846016 55.8538056
265 1 55.7011986 52.3121987 20.6620007
266 1 13.5839005 8.7835303 52.7849999
267 1 30.0072002 34.0264015 74.305603
268 1 75.1427994 40.7615013 -5.5662399
269 1 2.61675 60.2750015 59.148201
270 2 23.8514996 48.6039009 54.3933945
271 1 28.8911992 37.7016983 67.3336029
272 1 27.4213028 17.9554006 63.0734024
273 1 56.4908982 71.4604035 67.8236008
274 2 -1.3800401 72.1388016 8.3543701
275 1 44.118 45.767601 42.411499
276 1 42.6997986 78.5121002 9.4949904
277 1 16.7507992 69.3488007 66.6051026
278 1 5.6294999 13.8339005 -4.45751
279 1 6.0525699 52.8512002 62.6573944
280 1 59.1407051 43.3549004 63.0068016
281 1 1.90973 29.0159016 18.6499005
282 1 67.7705994 62.4990006 11.4050999
283 1 35.7234001 7.16991 49.0430985
284 1 62.5921974 -1.0391901 22.1033993
285 1 50.8238983 21.2702007 4.2894602
286 1 0.746144 40.0141983 73.6825028
287 2 10.6415997 63.4094963 54.990799
288 1 41.4101982 10.8424998 -2.6045001
